PlayerID,Age,Gender,Location,PlayTimeHours,SessionsPerWeek,AvgSessionDurationMinutes,EngagementLevel,GameGenre,GameDifficulty,PlayerLevel,AchievementsUnlocked,InGamePurchases,Age_range,PlayTimeHours_range,SessionsPerWeek_range,AvgSessionDurationMinutes_range,PlayerLevel_range,AchievementsUnlocked_range
9210,47,Female,USA,9,8,20,Low,Action,Easy,68,12,0,40-49	,7-11	,5-9	,10-51	,50-73	,12-23	
9211,38,Male,Europe,19,2,93,Low,RPG,Medium,30,20,0,32-39	,18-24	,0-4	,52-93	,26-49	,12-23	
9212,25,Female,Other,22,15,166,High,Strategy,Easy,12,42,0,24-31	,18-24	,14-19	,137-179	,1-25	,37-49	
9213,22,Male,USA,21,8,91,Medium,Action,Easy,87,34,0,15-23	,18-24	,5-9	,52-93	,74-99	,24-36	
9214,34,Female,Other,9,1,168,Low,Simulation,Medium,47,23,1,32-39	,7-11	,0-4	,137-179	,26-49	,12-23	
9215,49,Male,USA,1,19,32,Medium,RPG,Easy,72,26,0,40-49	,1-6	,14-19	,10-51	,50-73	,24-36	
9216,39,Male,Europe,23,18,109,High,RPG,Easy,92,28,1,32-39	,18-24	,14-19	,94-136	,74-99	,24-36	
9217,49,Female,Asia,17,14,118,High,Simulation,Easy,85,21,0,40-49	,12-17	,14-19	,94-136	,74-99	,12-23	
9218,39,Male,USA,12,9,76,Medium,Action,Easy,25,4,0,32-39	,12-17	,5-9	,52-93	,1-25	,0-11	
9219,43,Female,Asia,19,4,169,Medium,Strategy,Easy,78,5,0,40-49	,18-24	,0-4	,137-179	,74-99	,0-11	
9220,32,Male,USA,3,6,172,Medium,Simulation,Easy,33,43,0,32-39	,1-6	,5-9	,137-179	,26-49	,37-49	
9221,32,Male,Europe,3,18,179,High,Action,Medium,42,3,0,32-39	,1-6	,14-19	,137-179	,26-49	,0-11	
9222,16,Female,Asia,17,10,138,Medium,Sports,Medium,90,8,0,15-23	,12-17	,10-13	,137-179	,74-99	,0-11	
9223,49,Female,USA,2,17,27,Medium,Action,Easy,33,38,0,40-49	,1-6	,14-19	,10-51	,26-49	,37-49	
9224,30,Male,USA,2,4,170,Medium,Action,Medium,45,20,0,24-31	,1-6	,0-4	,137-179	,26-49	,12-23	
9225,47,Female,Other,18,14,150,High,Sports,Easy,50,30,0,40-49	,18-24	,14-19	,137-179	,50-73	,24-36	
9226,18,Male,Asia,18,3,118,Medium,Simulation,Easy,61,45,0,15-23	,18-24	,0-4	,94-136	,50-73	,37-49	
9227,47,Male,Asia,10,1,82,Low,Simulation,Medium,14,48,0,40-49	,7-11	,0-4	,52-93	,1-25	,37-49	
9228,28,Male,Europe,10,2,121,Low,Action,Easy,82,19,0,24-31	,7-11	,0-4	,94-136	,74-99	,12-23	
9229,35,Female,Asia,11,19,164,High,Sports,Easy,61,47,0,32-39	,7-11	,14-19	,137-179	,50-73	,37-49	
9230,34,Male,Other,9,15,70,Medium,Strategy,Easy,26,29,0,32-39	,7-11	,14-19	,52-93	,26-49	,24-36	
9231,22,Male,Europe,11,1,140,Low,Action,Easy,81,30,0,15-23	,7-11	,0-4	,137-179	,74-99	,24-36	
9232,21,Female,Asia,5,0,146,Low,Strategy,Medium,58,37,0,15-23	,1-6	,0-4	,137-179	,50-73	,37-49	
9233,17,Male,USA,15,11,23,Low,RPG,Easy,4,7,1,15-23	,12-17	,10-13	,10-51	,1-25	,0-11	
9234,31,Male,Europe,13,11,87,Medium,Simulation,Easy,88,34,1,24-31	,12-17	,10-13	,52-93	,74-99	,24-36	
9235,47,Male,USA,16,4,76,Medium,Action,Easy,69,43,0,40-49	,12-17	,0-4	,52-93	,50-73	,37-49	
9236,26,Male,Europe,5,3,68,Low,Action,Easy,5,2,0,24-31	,1-6	,0-4	,52-93	,1-25	,0-11	
9237,36,Male,USA,3,2,71,Low,Sports,Hard,91,13,1,32-39	,1-6	,0-4	,52-93	,74-99	,12-23	
9238,36,Male,USA,20,13,160,High,Sports,Easy,3,0,0,32-39	,18-24	,10-13	,137-179	,1-25	,0-11	
9239,44,Male,USA,22,15,101,Medium,RPG,Hard,24,7,0,40-49	,18-24	,14-19	,94-136	,1-25	,0-11	
9240,22,Male,Europe,5,1,122,Medium,Sports,Hard,90,42,0,15-23	,1-6	,0-4	,94-136	,74-99	,37-49	
9241,41,Female,Europe,10,12,61,Medium,Strategy,Easy,88,42,1,40-49	,7-11	,10-13	,52-93	,74-99	,37-49	
9242,41,Female,USA,18,1,26,Low,Sports,Hard,42,24,0,40-49	,18-24	,0-4	,10-51	,26-49	,24-36	
9243,48,Female,Other,13,18,79,Medium,Sports,Easy,52,1,0,40-49	,12-17	,14-19	,52-93	,50-73	,0-11	
9244,35,Male,USA,14,10,65,Medium,Action,Easy,96,15,0,32-39	,12-17	,10-13	,52-93	,74-99	,12-23	
9245,44,Male,Asia,9,10,63,Medium,Sports,Medium,54,20,0,40-49	,7-11	,10-13	,52-93	,50-73	,12-23	
9246,47,Female,USA,3,10,36,Medium,Action,Medium,6,27,0,40-49	,1-6	,10-13	,10-51	,1-25	,24-36	
9247,42,Female,USA,24,11,144,High,Strategy,Easy,49,41,1,40-49	,18-24	,10-13	,137-179	,26-49	,37-49	
9248,47,Male,USA,18,3,88,Medium,RPG,Hard,56,41,0,40-49	,18-24	,0-4	,52-93	,50-73	,37-49	
9249,19,Male,Other,8,2,159,Medium,RPG,Medium,17,32,1,15-23	,7-11	,0-4	,137-179	,1-25	,24-36	
9250,33,Female,Asia,18,3,57,Low,Action,Easy,62,9,0,32-39	,18-24	,0-4	,52-93	,50-73	,0-11	
9251,18,Male,USA,10,1,95,Low,RPG,Medium,40,32,0,15-23	,7-11	,0-4	,94-136	,26-49	,24-36	
9252,49,Male,USA,5,0,75,Medium,Sports,Medium,7,36,0,40-49	,1-6	,0-4	,52-93	,1-25	,24-36	
9253,31,Male,Europe,17,17,52,Medium,Simulation,Easy,94,9,0,24-31	,12-17	,14-19	,52-93	,74-99	,0-11	
9254,42,Female,USA,10,7,107,Medium,Simulation,Easy,96,26,0,40-49	,7-11	,5-9	,94-136	,74-99	,24-36	
9255,44,Female,Other,3,17,174,Low,Simulation,Easy,82,2,1,40-49	,1-6	,14-19	,137-179	,74-99	,0-11	
9256,43,Female,Asia,9,19,33,Medium,Simulation,Hard,92,15,0,40-49	,7-11	,14-19	,10-51	,74-99	,12-23	
9257,20,Female,Asia,10,5,68,Medium,Sports,Hard,15,43,0,15-23	,7-11	,5-9	,52-93	,1-25	,37-49	
9258,49,Male,USA,10,9,42,Medium,Strategy,Easy,68,14,1,40-49	,7-11	,5-9	,10-51	,50-73	,12-23	
9259,38,Female,USA,14,15,165,High,Strategy,Easy,71,8,0,32-39	,12-17	,14-19	,137-179	,50-73	,0-11	
9260,43,Male,Other,11,12,10,Low,RPG,Medium,56,38,1,40-49	,7-11	,10-13	,10-51	,50-73	,37-49	
9261,45,Male,Europe,18,18,66,Medium,Sports,Medium,47,0,1,40-49	,18-24	,14-19	,52-93	,26-49	,0-11	
9262,49,Female,Europe,15,17,65,Medium,RPG,Medium,5,47,0,40-49	,12-17	,14-19	,52-93	,1-25	,37-49	
9263,47,Male,Europe,13,9,140,Low,RPG,Easy,7,36,0,40-49	,12-17	,5-9	,137-179	,1-25	,24-36	
9264,35,Male,USA,19,11,56,Medium,Strategy,Hard,63,9,0,32-39	,18-24	,10-13	,52-93	,50-73	,0-11	
9265,46,Female,Asia,23,4,28,Low,Simulation,Medium,28,35,0,40-49	,18-24	,0-4	,10-51	,26-49	,24-36	
9266,37,Female,Other,6,6,104,Medium,Action,Easy,76,18,1,32-39	,1-6	,5-9	,94-136	,74-99	,12-23	
9267,47,Male,USA,19,17,14,Medium,Sports,Medium,93,36,0,40-49	,18-24	,14-19	,10-51	,74-99	,24-36	
9268,17,Male,USA,11,0,60,Low,Simulation,Medium,25,32,0,15-23	,7-11	,0-4	,52-93	,1-25	,24-36	
9269,32,Male,USA,14,17,44,Medium,RPG,Medium,71,37,0,32-39	,12-17	,14-19	,10-51	,50-73	,37-49	
9270,39,Female,USA,20,17,57,Medium,Action,Medium,47,33,0,32-39	,18-24	,14-19	,52-93	,26-49	,24-36	
9271,45,Male,USA,14,0,121,Low,Simulation,Easy,20,26,1,40-49	,12-17	,0-4	,94-136	,1-25	,24-36	
9272,17,Female,USA,5,2,93,Low,Strategy,Medium,77,7,0,15-23	,1-6	,0-4	,52-93	,74-99	,0-11	
9273,38,Male,USA,24,0,146,Low,Sports,Medium,48,27,0,32-39	,18-24	,0-4	,137-179	,26-49	,24-36	
9274,46,Male,Europe,21,8,92,Medium,Strategy,Easy,95,49,1,40-49	,18-24	,5-9	,52-93	,74-99	,37-49	
9275,36,Male,Asia,3,2,146,Low,RPG,Easy,3,34,0,32-39	,1-6	,0-4	,137-179	,1-25	,24-36	
9276,37,Male,Other,5,2,14,Low,RPG,Easy,69,38,1,32-39	,1-6	,0-4	,10-51	,50-73	,37-49	
9277,16,Female,USA,9,10,127,High,Simulation,Medium,77,37,0,15-23	,7-11	,10-13	,94-136	,74-99	,37-49	
9278,41,Female,Europe,12,10,87,Medium,RPG,Easy,77,38,0,40-49	,12-17	,10-13	,52-93	,74-99	,37-49	
9279,16,Male,Europe,4,0,24,Low,Action,Easy,50,36,0,15-23	,1-6	,0-4	,10-51	,50-73	,24-36	
9280,40,Male,Europe,11,1,145,High,Action,Hard,60,25,1,40-49	,7-11	,0-4	,137-179	,50-73	,24-36	
9281,31,Female,Asia,11,5,158,Medium,RPG,Easy,66,29,0,24-31	,7-11	,5-9	,137-179	,50-73	,24-36	
9282,47,Male,USA,7,7,162,Medium,Simulation,Hard,91,11,0,40-49	,7-11	,5-9	,137-179	,74-99	,0-11	
9283,23,Female,USA,4,14,12,Medium,Action,Easy,75,43,1,15-23	,1-6	,14-19	,10-51	,74-99	,37-49	
9284,43,Male,USA,4,2,179,Medium,Sports,Easy,1,38,0,40-49	,1-6	,0-4	,137-179	,1-25	,37-49	
9285,40,Male,USA,20,10,101,High,Simulation,Easy,11,39,1,40-49	,18-24	,10-13	,94-136	,1-25	,37-49	
9286,49,Male,Europe,20,8,87,Medium,Simulation,Easy,13,28,0,40-49	,18-24	,5-9	,52-93	,1-25	,24-36	
9287,39,Male,USA,1,7,146,Medium,Action,Easy,39,19,0,32-39	,1-6	,5-9	,137-179	,26-49	,12-23	
9288,38,Male,USA,6,6,59,Medium,RPG,Hard,30,7,1,32-39	,1-6	,5-9	,52-93	,26-49	,0-11	
9289,27,Female,USA,1,16,124,High,Strategy,Easy,7,45,0,24-31	,1-6	,14-19	,94-136	,1-25	,37-49	
9290,21,Male,USA,4,1,45,Low,Sports,Medium,89,43,0,15-23	,1-6	,0-4	,10-51	,74-99	,37-49	
9291,34,Male,USA,2,4,20,Low,Strategy,Hard,19,19,0,32-39	,1-6	,0-4	,10-51	,1-25	,12-23	
9292,15,Male,Europe,19,12,56,Medium,Simulation,Hard,80,46,0,15-23	,18-24	,10-13	,52-93	,74-99	,37-49	
9293,22,Female,USA,9,16,71,Medium,Action,Hard,22,1,0,15-23	,7-11	,14-19	,52-93	,1-25	,0-11	
9294,30,Female,Other,17,2,44,Low,RPG,Easy,75,24,0,24-31	,12-17	,0-4	,10-51	,74-99	,24-36	
9295,28,Female,USA,13,17,82,High,Simulation,Easy,68,31,0,24-31	,12-17	,14-19	,52-93	,50-73	,24-36	
9296,26,Male,USA,6,11,55,Medium,Sports,Easy,44,1,0,24-31	,1-6	,10-13	,52-93	,26-49	,0-11	
9297,37,Female,USA,12,12,79,Medium,Simulation,Easy,40,5,1,32-39	,12-17	,10-13	,52-93	,26-49	,0-11	
9298,29,Female,Europe,6,11,107,Medium,Sports,Easy,93,46,0,24-31	,1-6	,10-13	,94-136	,74-99	,37-49	
9299,42,Male,Europe,9,18,107,High,RPG,Hard,76,8,0,40-49	,7-11	,14-19	,94-136	,74-99	,0-11	
9300,48,Male,Other,22,12,178,High,Sports,Easy,39,39,0,40-49	,18-24	,10-13	,137-179	,26-49	,37-49	
9301,16,Female,USA,20,13,45,Medium,Sports,Medium,83,27,0,15-23	,18-24	,10-13	,10-51	,74-99	,24-36	
9302,46,Male,USA,11,9,108,Medium,Action,Medium,83,48,0,40-49	,7-11	,5-9	,94-136	,74-99	,37-49	
9303,37,Male,Asia,5,15,70,Medium,RPG,Medium,24,36,1,32-39	,1-6	,14-19	,52-93	,1-25	,24-36	
9304,36,Male,Asia,4,19,43,Medium,Simulation,Easy,11,25,0,32-39	,1-6	,14-19	,10-51	,1-25	,24-36	
9305,39,Male,USA,16,0,158,Low,Simulation,Medium,7,48,0,32-39	,12-17	,0-4	,137-179	,1-25	,37-49	
9306,36,Male,Asia,12,2,86,Low,RPG,Hard,97,11,1,32-39	,12-17	,0-4	,52-93	,74-99	,0-11	
9307,36,Female,Europe,13,7,156,Medium,Strategy,Medium,81,34,0,32-39	,12-17	,5-9	,137-179	,74-99	,24-36	
9308,20,Female,USA,2,6,168,Medium,RPG,Medium,52,30,0,15-23	,1-6	,5-9	,137-179	,50-73	,24-36	
9309,29,Male,USA,10,12,28,Low,RPG,Easy,7,1,1,24-31	,7-11	,10-13	,10-51	,1-25	,0-11	
9310,47,Male,Europe,9,5,46,Medium,Sports,Easy,81,38,1,40-49	,7-11	,5-9	,10-51	,74-99	,37-49	
9311,22,Female,Asia,7,0,133,Low,Sports,Easy,68,32,0,15-23	,7-11	,0-4	,94-136	,50-73	,24-36	
9312,19,Female,USA,19,5,64,Low,Sports,Easy,25,7,0,15-23	,18-24	,5-9	,52-93	,1-25	,0-11	
9313,18,Male,USA,4,6,83,Medium,Simulation,Easy,14,47,1,15-23	,1-6	,5-9	,52-93	,1-25	,37-49	
9314,20,Female,USA,19,2,64,Low,Action,Easy,54,25,0,15-23	,18-24	,0-4	,52-93	,50-73	,24-36	
9315,46,Female,Asia,3,16,77,Medium,Strategy,Easy,69,32,0,40-49	,1-6	,14-19	,52-93	,50-73	,24-36	
9316,44,Male,USA,4,8,125,Medium,Sports,Medium,12,46,0,40-49	,1-6	,5-9	,94-136	,1-25	,37-49	
9317,49,Male,Europe,13,10,69,Medium,Strategy,Hard,53,6,0,40-49	,12-17	,10-13	,52-93	,50-73	,0-11	
9318,30,Male,Asia,14,6,79,Medium,Strategy,Medium,38,17,0,24-31	,12-17	,5-9	,52-93	,26-49	,12-23	
9319,27,Female,Asia,24,0,39,Low,Action,Medium,94,36,1,24-31	,18-24	,0-4	,10-51	,74-99	,24-36	
9320,44,Male,Europe,15,6,160,Medium,Action,Hard,77,48,0,40-49	,12-17	,5-9	,137-179	,74-99	,37-49	
9321,33,Male,Europe,14,12,21,Low,Simulation,Easy,75,6,0,32-39	,12-17	,10-13	,10-51	,74-99	,0-11	
9322,31,Male,Europe,5,1,166,Low,RPG,Medium,28,37,0,24-31	,1-6	,0-4	,137-179	,26-49	,37-49	
9323,33,Female,Europe,3,9,56,Medium,Action,Medium,38,7,0,32-39	,1-6	,5-9	,52-93	,26-49	,0-11	
9324,42,Male,USA,19,11,70,Medium,Sports,Medium,92,2,1,40-49	,18-24	,10-13	,52-93	,74-99	,0-11	
9325,40,Female,Europe,19,14,94,High,RPG,Hard,47,47,1,40-49	,18-24	,14-19	,94-136	,26-49	,37-49	
9326,40,Female,USA,11,15,80,Medium,Strategy,Easy,46,46,0,40-49	,7-11	,14-19	,52-93	,26-49	,37-49	
9327,37,Female,Europe,2,15,23,Medium,Simulation,Medium,86,27,0,32-39	,1-6	,14-19	,10-51	,74-99	,24-36	
9328,23,Female,Asia,12,10,174,High,RPG,Easy,63,3,0,15-23	,12-17	,10-13	,137-179	,50-73	,0-11	
9329,26,Male,Europe,10,16,66,Medium,Action,Easy,95,44,0,24-31	,7-11	,14-19	,52-93	,74-99	,37-49	
9330,15,Female,Europe,18,16,96,High,Strategy,Hard,96,41,0,15-23	,18-24	,14-19	,94-136	,74-99	,37-49	
9331,15,Female,Asia,14,15,167,High,RPG,Medium,14,9,0,15-23	,12-17	,14-19	,137-179	,1-25	,0-11	
9332,48,Female,Europe,4,8,87,Medium,Action,Hard,82,44,0,40-49	,1-6	,5-9	,52-93	,74-99	,37-49	
9333,46,Female,USA,5,13,74,Medium,Strategy,Hard,98,37,0,40-49	,1-6	,10-13	,52-93	,74-99	,37-49	
9334,39,Female,Europe,4,4,114,Medium,Action,Hard,75,25,0,32-39	,1-6	,0-4	,94-136	,74-99	,24-36	
9335,15,Male,USA,9,15,173,High,Strategy,Easy,5,19,0,15-23	,7-11	,14-19	,137-179	,1-25	,12-23	
9336,30,Male,USA,7,17,48,Medium,Sports,Medium,72,48,0,24-31	,7-11	,14-19	,10-51	,50-73	,37-49	
9337,19,Male,Europe,7,14,161,High,Sports,Easy,27,40,1,15-23	,7-11	,14-19	,137-179	,26-49	,37-49	
9338,36,Male,USA,11,13,73,Medium,Simulation,Medium,71,41,1,32-39	,7-11	,10-13	,52-93	,50-73	,37-49	
9339,43,Female,Asia,20,2,138,Low,Strategy,Hard,62,8,1,40-49	,18-24	,0-4	,137-179	,50-73	,0-11	
9340,17,Male,Europe,8,4,151,Medium,Simulation,Medium,15,22,0,15-23	,7-11	,0-4	,137-179	,1-25	,12-23	
9341,26,Male,USA,8,9,104,Medium,Action,Hard,55,45,1,24-31	,7-11	,5-9	,94-136	,50-73	,37-49	
9342,40,Female,USA,12,2,64,Low,Simulation,Medium,63,1,0,40-49	,12-17	,0-4	,52-93	,50-73	,0-11	
9343,30,Female,USA,8,7,91,Medium,RPG,Easy,37,27,0,24-31	,7-11	,5-9	,52-93	,26-49	,24-36	
9344,36,Female,USA,15,18,60,Medium,Action,Easy,10,35,0,32-39	,12-17	,14-19	,52-93	,1-25	,24-36	
9345,43,Female,Asia,2,3,177,Medium,Simulation,Medium,2,12,0,40-49	,1-6	,0-4	,137-179	,1-25	,12-23	
9346,28,Male,USA,6,14,44,Medium,RPG,Medium,68,6,0,24-31	,1-6	,14-19	,10-51	,50-73	,0-11	
9347,42,Female,Europe,19,7,32,Medium,Action,Easy,98,32,0,40-49	,18-24	,5-9	,10-51	,74-99	,24-36	
9348,19,Male,Asia,21,4,113,Medium,Strategy,Easy,15,5,0,15-23	,18-24	,0-4	,94-136	,1-25	,0-11	
9349,44,Female,Europe,11,4,92,Medium,Simulation,Hard,21,19,0,40-49	,7-11	,0-4	,52-93	,1-25	,12-23	
9350,19,Male,USA,6,4,72,Medium,Action,Easy,25,46,0,15-23	,1-6	,0-4	,52-93	,1-25	,37-49	
9351,26,Female,Asia,9,15,81,Medium,Simulation,Medium,83,42,0,24-31	,7-11	,14-19	,52-93	,74-99	,37-49	
9352,30,Female,Europe,20,9,41,Medium,Strategy,Medium,84,15,1,24-31	,18-24	,5-9	,10-51	,74-99	,12-23	
9353,40,Male,Europe,15,17,34,Medium,Strategy,Easy,46,12,0,40-49	,12-17	,14-19	,10-51	,26-49	,12-23	
9354,40,Female,Other,8,19,144,High,Action,Hard,93,19,0,40-49	,7-11	,14-19	,137-179	,74-99	,12-23	
9355,35,Female,Europe,19,17,124,High,Sports,Medium,23,27,0,32-39	,18-24	,14-19	,94-136	,1-25	,24-36	
9356,47,Female,USA,11,9,14,Low,Strategy,Easy,87,9,0,40-49	,7-11	,5-9	,10-51	,74-99	,0-11	
9357,44,Male,Asia,4,8,133,Medium,Action,Easy,47,11,1,40-49	,1-6	,5-9	,94-136	,26-49	,0-11	
9358,37,Male,USA,4,4,112,Medium,Sports,Medium,23,1,0,32-39	,1-6	,0-4	,94-136	,1-25	,0-11	
9359,24,Male,Other,24,17,102,High,Strategy,Easy,49,17,0,24-31	,18-24	,14-19	,94-136	,26-49	,12-23	
9360,19,Male,Other,5,19,28,Medium,RPG,Easy,53,28,0,15-23	,1-6	,14-19	,10-51	,50-73	,24-36	
9361,48,Male,Europe,22,2,122,Low,Sports,Medium,26,10,0,40-49	,18-24	,0-4	,94-136	,26-49	,0-11	
9362,45,Female,USA,20,10,75,Medium,RPG,Medium,14,40,0,40-49	,18-24	,10-13	,52-93	,1-25	,37-49	
9363,24,Male,Europe,9,1,126,Low,Simulation,Hard,50,13,1,24-31	,7-11	,0-4	,94-136	,50-73	,12-23	
9364,33,Female,Europe,9,13,101,Medium,Simulation,Hard,50,4,0,32-39	,7-11	,10-13	,94-136	,50-73	,0-11	
9365,46,Male,USA,16,1,145,Low,RPG,Medium,5,4,0,40-49	,12-17	,0-4	,137-179	,1-25	,0-11	
9366,15,Male,USA,10,17,163,High,Sports,Medium,3,4,0,15-23	,7-11	,14-19	,137-179	,1-25	,0-11	
9367,19,Male,USA,3,15,173,High,Action,Easy,2,44,0,15-23	,1-6	,14-19	,137-179	,1-25	,37-49	
9368,18,Female,Europe,23,8,49,Medium,Sports,Hard,28,15,0,15-23	,18-24	,5-9	,10-51	,26-49	,12-23	
9369,30,Female,Europe,10,5,52,Low,Sports,Medium,69,3,0,24-31	,7-11	,5-9	,52-93	,50-73	,0-11	
9370,38,Male,Other,7,2,77,Low,RPG,Medium,14,28,1,32-39	,7-11	,0-4	,52-93	,1-25	,24-36	
9371,30,Male,USA,3,11,174,High,RPG,Easy,47,42,0,24-31	,1-6	,10-13	,137-179	,26-49	,37-49	
9372,16,Male,USA,13,4,24,Low,Sports,Easy,82,29,1,15-23	,12-17	,0-4	,10-51	,74-99	,24-36	
9373,42,Female,USA,11,13,50,Medium,Strategy,Easy,78,49,0,40-49	,7-11	,10-13	,10-51	,74-99	,37-49	
9374,46,Female,Other,23,7,35,Low,Sports,Easy,48,8,0,40-49	,18-24	,5-9	,10-51	,26-49	,0-11	
9375,41,Female,USA,1,11,56,Medium,RPG,Easy,89,45,0,40-49	,1-6	,10-13	,52-93	,74-99	,37-49	
9376,34,Male,Other,23,14,106,High,Sports,Easy,84,39,0,32-39	,18-24	,14-19	,94-136	,74-99	,37-49	
9377,38,Male,Asia,22,2,66,Low,RPG,Hard,32,8,0,32-39	,18-24	,0-4	,52-93	,26-49	,0-11	
9378,26,Male,USA,11,17,123,High,Strategy,Easy,28,18,0,24-31	,7-11	,14-19	,94-136	,26-49	,12-23	
9379,49,Male,USA,11,14,156,High,RPG,Hard,71,34,0,40-49	,7-11	,14-19	,137-179	,50-73	,24-36	
9380,47,Male,USA,10,7,128,Medium,RPG,Medium,20,39,0,40-49	,7-11	,5-9	,94-136	,1-25	,37-49	
9381,47,Male,USA,8,8,111,Medium,RPG,Easy,99,22,0,40-49	,7-11	,5-9	,94-136	,74-99	,12-23	
9382,26,Male,Europe,18,4,90,Medium,Strategy,Hard,66,16,0,24-31	,18-24	,0-4	,52-93	,50-73	,12-23	
9383,17,Male,Europe,18,16,153,High,RPG,Hard,4,33,1,15-23	,18-24	,14-19	,137-179	,1-25	,24-36	
9384,15,Male,Asia,7,6,61,High,RPG,Easy,54,37,1,15-23	,7-11	,5-9	,52-93	,50-73	,37-49	
9385,47,Male,USA,10,11,174,High,RPG,Medium,23,32,1,40-49	,7-11	,10-13	,137-179	,1-25	,24-36	
9386,24,Female,USA,4,6,53,Medium,Simulation,Easy,43,26,0,24-31	,1-6	,5-9	,52-93	,26-49	,24-36	
9387,43,Female,Europe,20,12,121,Low,Strategy,Medium,37,15,1,40-49	,18-24	,10-13	,94-136	,26-49	,12-23	
9388,27,Male,USA,7,12,145,High,Simulation,Medium,14,44,0,24-31	,7-11	,10-13	,137-179	,1-25	,37-49	
9389,26,Female,Europe,16,9,96,Medium,Action,Hard,20,26,1,24-31	,12-17	,5-9	,94-136	,1-25	,24-36	
9390,45,Female,USA,22,5,32,Low,Simulation,Easy,36,6,0,40-49	,18-24	,5-9	,10-51	,26-49	,0-11	
9391,16,Male,USA,8,2,110,Low,Strategy,Easy,19,38,0,15-23	,7-11	,0-4	,94-136	,1-25	,37-49	
9392,49,Male,Asia,17,1,91,Low,Action,Easy,4,47,1,40-49	,12-17	,0-4	,52-93	,1-25	,37-49	
9393,37,Female,Asia,16,15,171,High,Strategy,Hard,97,39,0,32-39	,12-17	,14-19	,137-179	,74-99	,37-49	
9394,31,Female,USA,12,18,51,Medium,Strategy,Hard,53,42,0,24-31	,12-17	,14-19	,10-51	,50-73	,37-49	
9395,40,Male,Europe,20,16,128,High,Sports,Easy,42,8,0,40-49	,18-24	,14-19	,94-136	,26-49	,0-11	
9396,22,Male,USA,18,10,51,Medium,RPG,Easy,12,26,1,15-23	,18-24	,10-13	,10-51	,1-25	,24-36	
9397,43,Female,USA,18,2,89,Low,Strategy,Medium,69,23,0,40-49	,18-24	,0-4	,52-93	,50-73	,12-23	
9398,40,Male,Europe,16,19,18,Medium,RPG,Easy,48,2,0,40-49	,12-17	,14-19	,10-51	,26-49	,0-11	
9399,24,Female,USA,6,2,123,Medium,Simulation,Easy,60,34,0,24-31	,1-6	,0-4	,94-136	,50-73	,24-36	
9400,40,Male,USA,23,13,55,Medium,Simulation,Hard,31,47,0,40-49	,18-24	,10-13	,52-93	,26-49	,37-49	
9401,48,Female,USA,9,1,46,Low,Sports,Easy,29,20,0,40-49	,7-11	,0-4	,10-51	,26-49	,12-23	
9402,21,Male,Europe,20,3,107,Medium,Sports,Medium,97,21,1,15-23	,18-24	,0-4	,94-136	,74-99	,12-23	
9403,18,Male,USA,16,9,138,Medium,RPG,Hard,86,5,0,15-23	,12-17	,5-9	,137-179	,74-99	,0-11	
9404,25,Female,Other,8,14,94,Medium,RPG,Easy,21,20,0,24-31	,7-11	,14-19	,94-136	,1-25	,12-23	
9405,43,Male,USA,22,13,106,High,Simulation,Hard,69,23,1,40-49	,18-24	,10-13	,94-136	,50-73	,12-23	
9406,39,Male,USA,3,12,92,Medium,Simulation,Easy,78,22,0,32-39	,1-6	,10-13	,52-93	,74-99	,12-23	
9407,35,Female,Asia,15,14,45,Medium,Sports,Easy,61,22,1,32-39	,12-17	,14-19	,10-51	,50-73	,12-23	
9408,24,Male,Europe,16,18,169,High,Strategy,Hard,23,49,1,24-31	,12-17	,14-19	,137-179	,1-25	,37-49	
9409,23,Male,USA,18,19,148,High,Strategy,Medium,20,36,0,15-23	,18-24	,14-19	,137-179	,1-25	,24-36	
9410,38,Male,Europe,14,1,176,Low,Action,Easy,99,16,0,32-39	,12-17	,0-4	,137-179	,74-99	,12-23	
9411,49,Female,USA,5,18,48,Medium,Sports,Hard,51,13,0,40-49	,1-6	,14-19	,10-51	,50-73	,12-23	
9412,49,Female,Asia,15,15,139,High,RPG,Easy,51,26,0,40-49	,12-17	,14-19	,137-179	,50-73	,24-36	
9413,32,Female,USA,18,6,168,Medium,Sports,Easy,38,26,0,32-39	,18-24	,5-9	,137-179	,26-49	,24-36	
9414,46,Male,Other,21,14,165,High,Strategy,Medium,72,48,0,40-49	,18-24	,14-19	,137-179	,50-73	,37-49	
9415,38,Male,Europe,18,8,108,Medium,Strategy,Easy,92,1,1,32-39	,18-24	,5-9	,94-136	,74-99	,0-11	
9416,37,Male,Asia,2,11,27,Medium,Simulation,Hard,40,47,1,32-39	,1-6	,10-13	,10-51	,26-49	,37-49	
9417,46,Female,Asia,14,2,52,Low,Strategy,Medium,87,31,0,40-49	,12-17	,0-4	,52-93	,74-99	,24-36	
9418,26,Female,USA,17,14,24,High,Sports,Medium,23,34,0,24-31	,12-17	,14-19	,10-51	,1-25	,24-36	
9419,27,Female,Asia,24,17,170,High,Simulation,Easy,98,20,0,24-31	,18-24	,14-19	,137-179	,74-99	,12-23	
9420,37,Female,USA,4,18,177,High,Simulation,Hard,25,5,0,32-39	,1-6	,14-19	,137-179	,1-25	,0-11	
9421,39,Male,USA,7,4,20,Low,Simulation,Medium,84,27,0,32-39	,7-11	,0-4	,10-51	,74-99	,24-36	
